"id","imo","sector","destination","top1","score1","top2","score2","top3","score3","top4","score4","top5","score5"
"126347","9032252","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"126403","9507166","TANKER","VUNGTAU","Go Dau + VNGDA","67","Nghe Tinh + VNNGT","67","Tenau Kupang + name","63","Guanta + name","62","Juneau + name","62"
"126631","9549011","OSV","AL ZOUR","Zirku Island + AEZUR","67","Alotau + name","62","Port Alma + name","62","Khor Kalba + name","59","Aalborg + name","57"
"126666","9334997","DRY BULK","JP YOK DL3","Yokohama + JPYOK","67","Koyo Dock (Jap) + name","61","Kokura + JPKOK","53","Tokyo + JPTYO","53","Aokata + JPAOK","53"
"126694","9308235","TANKER","CEUTA>>SP","Philipsburg +  SXPH&&>","67","Split + name&&>","57","Suape + name&&>","57","Supsa + name&&>","57","Pepel + SLPEP&&>","57"
"126956","9781217","DRY BULK",">JP NGO 3KU OFF","Nagoya + JPNGO&&>","67","Kupang + name&&>","62","Peng Hu + name&&>","59","Sekupang + name&&>","56","Uno + JPUNO&&>","53"
"127164","7911791","OSV","OSX3","Tyssedal + NOTSX","67","Fos + name","57","Kos + name","57","Moss + name","50","Oslo + name","50"
"127254","9678654","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"127255","9188764","TANKER","SG AWPB","Puerto Belgrano + ARPBG","67","Abu Musa + name","53","Ambes + name","50","Gabes + name","50","Sarpsborg + name","50"
"127263","9825087","TANKER","P23","Nanjingjing + 123","67","oooppp12 + name","36","oooppp13 + name","36","Par + name","33","pppooo222 + name","33"
"127325","9538256","DRY BULK","JP MIZ OFF/","Mizushima + JPMIZ","67","Kamiiso (Jap) + name","57","Minamata + JPMIN","53","Shimizu, (Honshu), Japan + JPSMZ","53","Maizuru + JPMAI","53"
"127355","9055553","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"127454","9258349","DRY","ABU QIR","Airlie Island + AUAIR","67","ABU DHABI + name","62","Mabuli + name","62","Abu Al Bukhoosh + name","60","Abu Kammash + name","60"
"127473","9773155","TANKER","JP WAK OFF","Owase + JPOWA","67","Wakayama + JPWAK","67","Souma (Jap) + name","53","Osaka + JPOSA","53","Fushiki + JPFSK","53"
"127513","9325257","TANKER",">JP OIP/NNX","Nanao + JPNNO&&>","67","Nakanoseki + JPNAN&&>","53","Uno + JPUNO&&>","53","Naoetsu + JPNAO&&>","53","Nagoya + JPNGO&&>","53"
"127547","7526417","OSV","NAZAZAT","Coega + ZAZBA","67","Nacala + name","62","Zarate + name","62","St Nazaire + name","59","Onahama + name","57"
"127564","9592343","OSV","NPCC","Pitcairn Island + PNPCN","67","Puerto Castilla + HNPCA","67","Calicut + INCCJ","67","Calcutta + INCCU","67","Puerto Cortes + HNPCR","67"
"127591","9309318","OSV","UMMLULU","Port Louis + MUPLU","67","Gulluk + name","62","Pulau Bukom + name","56","Hull + name","55","Oulu + name","55"
"127609","9551442","OSV","SG PJSB","Shibushi + JPSBS","67","St James + name","53","Jobos + name","50","Sarpsborg + name","50","Shimonoseki + JPSHS","50"
"127619","9437830","DRY BULK","JP NGO 2K3","Nagoya + JPNGO","67","Uno + JPUNO","53","Naoetsu + JPNAO","53","Nagasaki + JPNGS","53","Matsunaga + JPMNG","53"
"127629","9742089","OSV","ABU QIR","Airlie Island + AUAIR","67","ABU DHABI + name","62","Mabuli + name","62","Abu Al Bukhoosh + name","60","Abu Kammash + name","60"
"127685","9417347","TANKER","BNPB","Newport, Wales, U.K. + GBNPT","67","Port Talbot + GBPTB","67","Brayton Point + USBNP","67","Port Sutton Bridge + GBPSB","67","Sepetiba Bay + BRSPB","67"
"127689","7928794","DRY BULK","ABUQUIR","Kurnell + AUKUR","67","Urangan + AUURN","67","Airlie Island + AUAIR","67","Itaqui + name","62","Mabuli + name","62"
"127795","9507635","OSV","PDPD","Punta Del Este + UYPDP","67","Padang + IDPDG","67","Paradip + name","55","Odda + name","50","Pulmoddai + name","46"
"127834","9159062","DRY","ABU QIR","Airlie Island + AUAIR","67","ABU DHABI + name","62","Mabuli + name","62","Abu Al Bukhoosh + name","60","Abu Kammash + name","60"
"127870","8711966","TANKER","NWBS","Basuo + CNBSP","67","Walvis Bay + NAWVB","67","Baoshan + CNBSD","67","Basseterre + KNBAS","67","Newburgh + name","50"
"128069","9595163","DRY","CRY-SKG","Thessaloniki + GRSKG","67","Cork + name","55","St Clair + name","53","Tavriysk + name","53","Berdyansk + name","50"
"128164","9400667","OSV","JNPT","Yawata + JPYWT","67","Akita + JPAXT","67","Hakata + JPHKT","67","Kimitsu + JPKMT","67","Otaru + JPOTR","67"
"128301","9294434","OSV","NAZAZAT","Coega + ZAZBA","67","Nacala + name","62","Zarate + name","62","St Nazaire + name","59","Onahama + name","57"
"128323","9476771","TANKER","NWBS","Basuo + CNBSP","67","Walvis Bay + NAWVB","67","Baoshan + CNBSD","67","Basseterre + KNBAS","67","Newburgh + name","50"
"128451","8813609","CONTAINER","XMN P/S","Sakaiminato + JPSMN","67","Samcheon Po + name","56","Pusan + name","50","Siam Port + name","50","Souma (Jap) + name","50"
"128528","8741222","OSV","VUNGTAU","Go Dau + VNGDA","67","Nghe Tinh + VNNGT","67","Tenau Kupang + name","63","Guanta + name","62","Juneau + name","62"
"128543","9634000","TANKER","JP TXD OFF","Ofunato + JPOFT","67","Port of Jose + name","55","Onoda + JPOND","53","Otaru + JPOTR","53","Port Antonio + JMPOT","53"
"128555","9656620","OSV","ABU QIR","Airlie Island + AUAIR","67","ABU DHABI + name","62","Mabuli + name","62","Abu Al Bukhoosh + name","60","Abu Kammash + name","60"
"128581","8516201","TANKER","KHH TWN","Naga + PH WN","67","Ha Tinh + name","57","Yorktown + name","53","Cape Town + name","50","Chimu Wan + name","50"
"128638","9640889","DRY BULK","JP KSM OFF","Kashima + JPKSM","67","Kamiiso (Jap) + name","57","Souma (Jap) + name","53","Hososhima + JPHSM","53","Sakaiminato + JPSMN","53"
"128734","9314466","TANKER","PERIOXI","Matarani + PEMRI","67","Pisco + PEPIO","67","Pernis + name","62","Pesaro + name","62","Prinos + name","62"
"128862","9401489","DRY","ECSA","Alcudia + ESALD","67","Assab + ERASA","67","Cabimas + VECBS","67","Punta Camacho + VEPCA","67","Alicante + ESALC","67"
"128905","9203033","OSV","<JP NGO OFF","Nagoya + JPNGO","67","Uno + JPUNO","53","Naoetsu + JPNAO","53","Nagasaki + JPNGS","53","Ofunato + JPOFT","53"
"128947","9386706","OSV","ABU QIR","Airlie Island + AUAIR","67","ABU DHABI + name","62","Mabuli + name","62","Abu Al Bukhoosh + name","60","Abu Kammash + name","60"
"129077","9627655","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"129083","8704913","TANKER","VLDV","La Salina + VELSV","67","Punta Palmas del Sur + VEPLV","67","San Lorenzo, Venezuela + VESLV","67","Valdez + name","60","Vallvik + name","55"
"129254","9581198","DRY BULK","CN SHD OFF","Shidao + CNSHD","67","Flekkefjord + NOFFD","67","Shanghai + CNSHG","53","Shekou + CNSHK","53","Zhoushan + CNZOS","53"
"129323","9511909","OSV","SGP WCB","Pulau Bukom + SGPUB","67","Wu-Sung + name","57","Bissau + GWOXB","50","Calbayog + PHCBY","50","Naga + PH WN","50"
"129326","9187526","OSV","GRYPHON","Hondagua + PHHON","67","Nonoc Island + PHNON","67","Honfleur + FRHON","67","Rhodes + GRRHO","67","Groton + name","62"
"129458","9552812","DRY","RUS NOV.","Kristiansand S. + NOKRS","67","Vadso + NOVDS","67","Risor + NORIS","67","Husnes + NOHUS","67","Borusan + name","57"
"129496","9179919","TANKER",">JP NGO B-4","Nagoya + JPNGO&&>","67","Ba Ngoi + name&&>","59","Paranagua + BRPNG&&>","53","Uno + JPUNO&&>","53","Naoetsu + JPNAO&&>","53"
"129809","9418200","DRY","JP MAI OFF","Maizuru + JPMAI","67","Kamiiso (Jap) + name","57","Souma (Jap) + name","53","Amagasaki + JPAMA","53","Aokata + JPAOK","53"
"129945","9696656","OSV","BUZZARD","Berdyansk + UAERD","67","Ardrossan (Uk) + GBARD","67","Zarubino + RUZAR","67","Bar + name","60","Bari + name","55"
"129946","9780299","DRY BULK","ID SUB OFF","Surabaya + IDSUB","67","Offshore Karimun Besar (Tsa) + ID OK","57","Dock Sud + name","56","Rio Tuba + name","56","Dublin + IEDUB","53"
"129955","8812801","CONTAINER","OSFG","Stavanger + NOSVG","67","Falkenberg + SEFAG","67","Slagen + NOSGE","67","Fuglafjordur + FOFUG","67","Sarpsborg + NOSPG","67"
"130120","9741205","CONTAINER","JKT-BPN.ID","Jakarta + IDJKT","67","Offshore Karimun Besar (Tsa) + ID OK","57","Kalianget + IDKAT","53","Jabung Batanghari Marine Terminal + IDJBT","53","Kuala Tanjung + IDKTJ","53"
"130186","9560572","OSV","NMDC","Macun + CNMAC","67","Magdalla + INMDA","67","Manado + IDMDC","67","Mandvi + INMDV","67","Muldwarka + INMDK","67"
"130253","9411733","TANKER","JNPT","Yawata + JPYWT","67","Akita + JPAXT","67","Hakata + JPHKT","67","Kimitsu + JPKMT","67","Otaru + JPOTR","67"
"130411","9598880","DRY BULK","BEKDASH","Das Island + AEDAS","67","Shoreham + GBESH","67","Basrah + name","62","Belida + name","62","Berdyansk + name","62"
"130417","8889440","DRY BULK","BEKDASH","Das Island + AEDAS","67","Shoreham + GBESH","67","Basrah + name","62","Belida + name","62","Berdyansk + name","62"
"130462","9499591","OSV","EPC3","Puerto La Cruz + VEPCZ","67","Punta Cardon + VEPCN","67","Puerto Chicama + PEPCH","67","Punta Camacho + VEPCA","67","Punta Cuchillo + VEPCU","67"
"130463","8943478","DRY BULK","BEKDASH","Das Island + AEDAS","67","Shoreham + GBESH","67","Basrah + name","62","Belida + name","62","Berdyansk + name","62"
"130506","8888769","TANKER","KERCH.   A","Jinhae + KRCHF","67","Jeju + KRCHA","67","Wakrah + name","62","Harwich + name","57","Karachi + name","57"
"130538","9667203","OSV","DOL1","Kolding + DKKOL","67","La Romana + DOLRM","67","Palenque + DOPAL","67","Dabhol + name","60","Douala + name","60"
"130558","9536674","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"130567","9639658","CONTAINER","JP OSA A/S","Osaka + JPOSA","67","San Juan, Puerto Rico (U.S.A.) + name","56","Ogishima (Jap) + name","55","San Juan Del Sur + name","54","La Paloma + name","53"
"130738","9298428","DRY","JP NGO OFF","Nagoya + JPNGO","67","Uno + JPUNO","53","Naoetsu + JPNAO","53","Nagasaki + JPNGS","53","Ofunato + JPOFT","53"
"130884","9589580","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"130937","9550785","DRY BULK","JP KWS OFF","Kawasaki + JPKWS","67","Kamiiso (Jap) + name","57","Souma (Jap) + name","53","Kokura + JPKOK","53","Komatsushima + JPKOM","53"
"130982","9283576","OSV","HEIDRUN","Buatan + IDBUN","67","Port Est; Reunion Port + RERUN","67","Beirut + name","62","Hareid + name","62","Henderson + name","62"
"131076","9575125","TANKER","JP SBK OFF","Fushiki + JPFSK","67","Senboku + JPSBK","67","Osaka + JPOSA","53","Fukuyama + JPFKY","53","Kokura + JPKOK","53"
"131093","9140164","DRY BULK","KR MAS  OFF","Masan + KRMAS","67","Mull Of Kintyre + name","56","Masao + name","53","Mokpo + KRMOK","53","Manaus + BRMAO","53"
"131128","9510527","DRY BULK","DLM,AUS.","Adelaide + AUADL","67","Dampier + AUDAM","67","Sydney, N.S.W., Australia + AUSYD","67","Dillingham + USDLG","67","Wilmington, North Carolina, U.S.A. + USILM","67"
"131370","9457804","TANKER","NWBS","Basuo + CNBSP","67","Walvis Bay + NAWVB","67","Baoshan + CNBSD","67","Basseterre + KNBAS","67","Newburgh + name","50"
"131406","9350240","OSV","NNG OWF","Okwori Opl 90 + NGOKW","67","Ningbo + name","62","Wu-Sung + name","57","Ango Ango + name","55","Dong Hoi + name","53"
"131540","9617820","TANKER","JP KSM OFF","Kashima + JPKSM","67","Kamiiso (Jap) + name","57","Souma (Jap) + name","53","Hososhima + JPHSM","53","Sakaiminato + JPSMN","53"
"131572","9481726","DRY BULK","KR PTK OFF","Pyeong Taek + KRPTK","67","Port of Jose + name","55","Kotka + name","53","Okkye + KROKK","53","Mokpo + KRMOK","53"
"131724","9161493","TANKER","JP MAR OFF","Marugame + JPMAR","67","Palmarejo + name","53","Souma (Jap) + name","53","Amagasaki + JPAMA","53","Aokata + JPAOK","53"
"131726","9557111","DRY","AU GLT E11","Gladstone, Qld., Australia + AUGLT","67","El Chaure + name","53","Launceston + AULST","53","Bell Bay + AUBEL","53","Geraldton + AUGET","53"
"131781","9442500","DRY BULK","FNXA","Freetown + SLFNA","67","Xinsha + CNXNA","67","Jaffna + name","60","Fak-Fak + name","57","Afognak + name","55"
"131792","9742039","CONTAINER","JP NGO T-1","Nagoya + JPNGO","67","Otaru + JPOTR","53","Uno + JPUNO","53","Naoetsu + JPNAO","53","Port Antonio + JMPOT","53"
"131827","9408425","OSV","D1FIELD","Helsinki + FIHEL","67","Dai Hung Field + name","57","BERYL FIELD + name","56","Valleyfield + name","56","Dili + name","55"
"131982","9651890","OSV","BW CATCHER","Chandler + CACHR","67","Bachaquero + name","60","Bath + name","57","Thunder Bay + name","57","Campeche + name","56"
"132064","9601376","DRY BULK",">JP YOK Y-1 OFF","Yokohama + JPYOK&&>","67","Kokura + JPKOK&&>","53","Tokyo + JPTYO&&>","53","Aokata + JPAOK&&>","53","Yokkaichi - LNG + JPYKK&&>","53"
"132118","8818843","TANKER","JNPT","Yawata + JPYWT","67","Akita + JPAXT","67","Hakata + JPHKT","67","Kimitsu + JPKMT","67","Otaru + JPOTR","67"
"132269","9293789","CONTAINER","CNSHA HRDD","Shidao + CNSHD","67","Shanhaiguan + CNSHH","67","Changsha + name","56","Chenshan + name","56","Chuansha + name","56"
"132321","9735282","TANKER","RSLF","Sao Francisco do Sul + BRSFS","67","San Lorenzo, Argentina + ARSLO","67","Santa Fe + ARSFN","67","Freetown + SLFNA","67","Ras Laffan + QARLF","67"
"132475","9214927","CONTAINER","JP TYO S-E","Tokyo + JPTYO","67","Sakito + JPSTO","67","Cape Preston + name","55","El Palito + name","53","Souma (Jap) + name","53"
"132493","7741160","DRY;TANKER","BEKDASH","Das Island + AEDAS","67","Shoreham + GBESH","67","Basrah + name","62","Belida + name","62","Berdyansk + name","62"
"132658","9597965","TANKER",">JP MIZ-B(S)","Mizushima + JPMIZ&&>","67","Misumi + JPMIS&&>","67","Izumisano + JPIZS&&>","67","Kamiiso (Jap) + name&&>","57","Hikoshima + JPHIS&&>","53"
"132929","9676060","OSV","NKOSSA2","Sandefjord + NOSAD","67","Sauda + NOSAU","67","Moss + NOMSS","67","Sola + NOSLA","67","Sorreisa + NOSRA","67"
"133069","9324411","DRY BULK","JP WAM OFF","Wakamatsu + JPWAM","67","Owase + JPOWA","67","Siam Port + name","53","Souma (Jap) + name","53","Osaka + JPOSA","53"
"133087","9257606","OSV","CAPX","Lewisporte + CALWP","67","Point Tupper + CAPTU","67","Port Hawkesbury - Wright Point Oil Berth + CAPHW","67","Valparaiso + CLVAP","67","Carlisle + GBCAX","67"
"133112","9632741","CONTAINER","HKG OPL","Tolo Harbour + HKTOL","67","Okwori Opl 90 + name","60","Old Goa + name","57","Hopa + name","55","Kole + name","55"
"133158","9460100","TANKER",">JP KIS IOT","Kamaishi + JPKIS&&>","67","Kamiiso (Jap) + name&&>","57","Hachijo-Jima (Jap) + name&&>","54","Hikoshima + JPHIS&&>","53","Kawasaki + JPKWS&&>","53"
"133300","9647904","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"133336","9473602","DRY BULK",">JP NGO OPF","Nagoya + JPNGO&&>","67","Good Hope + name&&>","53","Uno + JPUNO&&>","53","Naoetsu + JPNAO&&>","53","Nagasaki + JPNGS&&>","53"
"133383","9502867","CONTAINER","VUNGTAU","Go Dau + VNGDA","67","Nghe Tinh + VNNGT","67","Tenau Kupang + name","63","Guanta + name","62","Juneau + name","62"
"133644","9361457","TANKER","VUNGTAU","Go Dau + VNGDA","67","Nghe Tinh + VNNGT","67","Tenau Kupang + name","63","Guanta + name","62","Juneau + name","62"
"133679","9271236","TANKER","YETAGUN","Aguilas + ESAGU","67","YANGON + name","62","Yangpu + name","62","Tan Tan + name","60","Itaguai + name","57"
"133930","9438303","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"134232","9805843","DRY BULK","JP SGM OFF","Shiogama + JPSGM","67","Ogishima (Jap) + name","55","Siam Port + name","53","Souma (Jap) + name","53","Hososhima + JPHSM","53"
"134248","9816086","TANKER","JP YKK OFF","Yokkaichi - LNG + JPYKK","67","Fushiki + JPFSK","53","Fukuyama + JPFKY","53","Kokura + JPKOK","53","Toyama + JPTOY","53"
"134395","9337767","TANKER","AEPB","RUWAIS + AERWP","67","Puerto Cabello + VEPBL","67","Bahia Las Minas + PAPBM","67","Halat al Mubarraz + AEMBS","67","Port Rashid + AEPRA","67"
"134415","9448322","TANKER","ES TAR - OPL","Tarragona + ESTAR","67","Escobar + name","59","Sola + name","57","La Plata + name","56","Svolvaer + name","56"
"134468","9712668","DRY BULK","SG PJSB","Shibushi + JPSBS","67","St James + name","53","Jobos + name","50","Sarpsborg + name","50","Shimonoseki + JPSHS","50"
"134541","9185748","DRY BULK","ECSA","Alcudia + ESALD","67","Assab + ERASA","67","Cabimas + VECBS","67","Punta Camacho + VEPCA","67","Alicante + ESALC","67"
"134593","9414216","TANKER","JNPT","Yawata + JPYWT","67","Akita + JPAXT","67","Hakata + JPHKT","67","Kimitsu + JPKMT","67","Otaru + JPOTR","67"
"134671","8879160","DRY BULK","KR KUV OFF","Gunsan + KRKUV","67","Mull Of Kintyre + name","56","Pohang + KRKPO","53","Vladivostok + RUVVO","53","Moskalvo + RUMVO","53"
"134707","9324722","DRY","SG SIN OPL","Singapore + SGSIN","67","La Salina + name","53","Son Duong + name","53","Gdansk + PLGDN","53","Swinoujscie + PLSWI","53"
"134713","9035541","TANKER","NWBS","Basuo + CNBSP","67","Walvis Bay + NAWVB","67","Baoshan + CNBSD","67","Basseterre + KNBAS","67","Newburgh + name","50"
"134866","9267730","TANKER",">JP YKK U-9","Yokkaichi - LNG + JPYKK&&>","67","Kokura + JPKOK&&>","53","Yokohama + JPYOK&&>","53","Kanokawa + JPKKW&&>","53","Kikuma + JPKIK&&>","53"
"134901","9634737","TANKER","JP KWS / NNX","Kawasaki + JPKWS","67","Kesennuma (Jap) + JPKSN","67","Kesennuma (Jap) + name","61","Sakaiminato + JPSMN","53","Nakanoseki + JPNAN","53"
"135010","9782998","OSV","AL-ZOUR","Zirku Island + AEZUR","67","Alotau + name","62","Port Alma + name","62","Khor Kalba + name","59","Aalborg + name","57"
"135101","9430478","OSV","CRBN","Aguadilla + PRBQN","67","Bandar Abbas + IRBND","67","Turbo + COTRB","67","Buenaventura + COBUN","67","Puerto Moin + CRMOB","67"
"135110","9124897","DRY BULK","JP SDU OFF","Sodegaura + JPSDU","67","Port Said + name","53","Souma (Jap) + name","53","Sual Port + name","53","Suez Port + name","53"
"135140","9525637","DRY","DIPOLOG","Olongapo + PHOLO","67","Iloilo + name","62","Polloc + name","62","Priolo + name","62","Ilo + name","60"
"135237","9511363","DRY BULK","JP ONA OFF","Onahama + JPONA","67","Jaffna + name","62","Port of Jose + name","55","Mo-I-Rana + name","53","Souma (Jap) + name","53"
"135288","9192741","TANKER","JNPT","Yawata + JPYWT","67","Akita + JPAXT","67","Hakata + JPHKT","67","Kimitsu + JPKMT","67","Otaru + JPOTR","67"
"135462","9488279","DRY BULK","PHD AUS","Riverhead + USRHD","67","Port Hedland + AUPHE","67","Sydney, N.S.W., Australia + AUSYD","67","Portland, Oregon, U.S.A. + USPDX","67","Philadelphia + USPHL","67"
"135567","9456513","OSV","SGP WCB","Pulau Bukom + SGPUB","67","Wu-Sung + name","57","Bissau + GWOXB","50","Calbayog + PHCBY","50","Naga + PH WN","50"
"135653","9454187","DRY","JP KWS OFF","Kawasaki + JPKWS","67","Kamiiso (Jap) + name","57","Souma (Jap) + name","53","Kokura + JPKOK","53","Komatsushima + JPKOM","53"
"135868","9123855","DRY BULK","ID KBU OFF","Kota Baru + IDKBU","67","Idku + name","57","Offshore Karimun Besar (Tsa) + ID OK","57","Bula + IDBUA","53","Kabil + IDKAB","53"
"135952","9579482","OSV","ELDFISK","Porvoo + FISKV","67","Lidkoping + SELDK","67","Gemlik + name","62","Eleusis + name","57","Nevelsk + name","57"
"135953","9530113","OSV","ABU QIR","Airlie Island + AUAIR","67","ABU DHABI + name","62","Mabuli + name","62","Abu Al Bukhoosh + name","60","Abu Kammash + name","60"
"136221","9212709","DRY BULK","HK","Takoradi + 	GHTK","67","Hanko + name","57","Hakodate + JPHKD","57","Hakata + JPHKT","57","Himekawa + JPHMK","57"
